Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Features","For Use With/Related Products","URL"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=29980&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_80%2520SPRAY.jpg","2281-80SPRAY-ND","80 SPRAY","3M","Ellsworth Adhesives","3M 80 RUBBER AND VINYL 80 SPRAY","6","42.73","0","3","Can","-","Active","Adhesive","Yellow, 19 Ounces","Leather, Metal, Plastic, Rubber, Vinyl, Wood","https://www.digikey.com/en/products/detail/ellsworth-adhesives/80-SPRAY/13983119"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2526/Glue%20Spec%20Sheet%202022.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5000/MFG_110049640.jpg","96-110049640-ND","110049640","Steinel America","Steinel America","GF 213 LAMINATE GLUE STICK12"" GL","3","21.51","0","1","Bag","GF 213","Active","Hot Melt","Beige","GF 3002, TM 6000 Glue Gun","https://www.digikey.com/en/products/detail/steinel-america/110049640/11560225"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16261&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_2216%2520GRAY%2520PINT%2520KIT.jpg","2281-2216GRAYPINTKIT-ND","2216 GRAY PINT KIT","3M","Ellsworth Adhesives","3M SCOTCH-WELD 2216 EPOXY ADHESI","30","349.15","0","1","Can","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 1 Pint","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-GRAY-PINT-KIT/13983112"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16283&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_1099%25205%2520OZ%2520TUBE.jpg","2281-10995OZTUBE-ND","1099 5 OZ TUBE","3M","Ellsworth Adhesives","3M 1099 NITRILE PLASTIC ADHESIVE","24","41.94","0","3","Tube","-","Active","Adhesive","Tan, 5 Ounces","Plastic","https://www.digikey.com/en/products/detail/ellsworth-adhesives/1099-5-OZ-TUBE/13983078"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_HB%2520EB-AB020-50R.jpg","4110-HBEB-AB020-50RTB-ND","HB EB-AB020-50R","H.B. Fuller Company","Austin Hardware","ALUMIBOND 2IN X 50FT 12/CS","11","35.74","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/HB-EB-AB020-50R/24670973"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16261&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_2216%2520GRAY%2520QUART%2520KIT.jpg","2281-2216GRAYQUARTKIT-ND","2216 GRAY QUART KIT","3M","Ellsworth Adhesives","3M SCOTCH-WELD 2216 EPOXY ADHESI","49","465.54","0","1","Can","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 1 Quart","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-GRAY-QUART-KIT/13983111"
"https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/572/MFG_TL42-BLU-50ML-BTL.jpg","3M162320-ND","TL42 BLU 50ML BTL","3M","3M","THREADLOCKER","10","73.06","0","1","Bulk","Scotch-Weld™ TL42","Active","Threadlocker","Blue, 50mL","Fastener Threads","https://www.digikey.com/en/products/detail/3m/TL42-BLU-50ML-BTL/7671466"
"https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/572/MFG_TL43-BLU-250ML-BTL.jpg","3M162321-ND","TL43 BLU 250ML BTL","3M","3M","THREADLOCKER","2","194.05","0","1","Bulk","Scotch-Weld™ TL43","Active","Threadlocker","Blue, 250mL","Fastener Threads","https://www.digikey.com/en/products/detail/3m/TL43-BLU-250ML-BTL/7671468"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5052/MFG_110049648.jpg","96-110049648-ND","110049648","Steinel America","Steinel America","G200C CLEAR GLUE STICKS10"" GLUE","1","530.27","0","1","Box","G 200 C","Active","Hot Melt","Clear","GF 3002, TM 6000 Glue Gun","https://www.digikey.com/en/products/detail/steinel-america/110049648/11560130"
"http://images.salsify.com/image/upload/s--NuPjeMpc--/4ab59862b1ab1b8b32b29ac880233ae5520963cd.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6987/MFG_TL90%25201.69OZ.jpg","TL901.69OZ-ND","TL90 1.69OZ","3M","3M","SCOTCH-WELD THREADLOCKER TL90 1.","7","74.52","0","1","Bulk","Scotch-Weld™ TL90","Active","Threadlocker","Green, 1.69 Ounces","Fastener Threads","https://www.digikey.com/en/products/detail/3m/TL90-1-69OZ/7671481"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2413/77%2013.44OZ_Ds.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/452/MFG_77-13.44OZ.jpg","3M160574-ND","77 13.44OZ","3M","3M","MULTIPURPOSE SPRAY ADHESIVE","12","28.03","0","1","Bulk","Super 77™","Active","Adhesive Spray","Clear, Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/77-13-44OZ/7694019"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16256&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_847%25201%2520QUART.jpg","2281-8471QUART-ND","847 1 QUART","3M","Ellsworth Adhesives","3M 847 HIGH PERFORMANCE ADHESIVE","27","126.1","0","1","Can","847","Active","Adhesive","Brown, Heat Cure, Heat Resistant, 1 Quart","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/847-1-QUART/13983087"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7138/19_st_20connectors_20and_20accessories.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4580/MFG_08107.jpg","19-08107-ND","08107","3M","3M","3M UNIVERSAL ADHESIVE CLEAR, 081","13","53.8","0","1","Bulk","-","Active","Urethane, 2 Part","2 Part, 47.3mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/08107/16534929"
"https://www.austinhardware.com/media/catalog/product/product_info/725_sds.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4239/MFG_S-725.jpg","4110-S-725-ND","S-725","SUREBONDER","Austin Hardware","ALL PURPOSE ALL TEMP GENERAL PUR","10","330.6","0","1","Case","-","Active","Hot Melt","Clear","Hot Melt Applicator","https://www.digikey.com/en/products/detail/austin-hardware/S-725/16016333"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2526/Glue%20Spec%20Sheet%202022.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5042/MFG_110049638.jpg","96-110049638-ND","110049638","Steinel America","Steinel America","GF 23 WOOD GLUE STICK12"" GLUE ST","1","189.79","0","1","Box","GF 23","Active","Hot Melt","Yellow","GF 3002, TM 6000 Glue Gun","https://www.digikey.com/en/products/detail/steinel-america/110049638/11560018"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16289&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_1300%25201%2520QUART.jpg","2281-13001QUART-ND","1300 1 QUART","3M","Ellsworth Adhesives","3M 1300 RUBBER AND GASKET ADHESI","52","129.67","0","1","Can","-","Active","Adhesive","Yellow, 1 Quart","Metal, Plastic, Rubber, Wood","https://www.digikey.com/en/products/detail/ellsworth-adhesives/1300-1-QUART/13983089"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2784/MFG_38193-5.jpg","4335-38193-5-ND","38193-5","Traktronix","Traktronix","5 PACK EPOXY MIXER NOZZLE","168","2.99","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/traktronix/38193-5/16546515"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_221-B.jpg","4110-221-BTB-ND","221-B","SIKA USA Inc.","Austin Hardware","SIKAFLEX-221 BLACK 300ML","1,877","18.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/221-B/24670956"
"https://www.jameco.com/Jameco/Products/ProdDS/72696.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7040/MFG_G1F121.jpg","5942-G1F121-ND","G1F121","Jameco BenchPro","Jameco Electronics","Hot Glue Gun with Glue Sticks","72","12.89","0","1","Retail Package","*","Active","-","-","-","https://www.digikey.com/en/products/detail/jameco-electronics/G1F121/26738574"
"https://multimedia.3m.com/mws/media/1245168O/3m-hot-melt-adhesive-3747-3779-3789-3797-technical-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_3747PG.jpg","3747PG-ND","3747PG","3M","3M","HOT MELT ADHESIVE 1 = 22LB BOX","1","749.87","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/3747PG/3863844"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2741/MFG_DGA6129.jpg","3608-DGA6129-ND","DGA6129","Digiwave","HOMEVISION TECHNOLOGY INC","DIGIWAVE ACIDIC SILICONE SEALANT","986","12.99","0","1","Bulk","-","Active","Sealant","Clear","-","https://www.digikey.com/en/products/detail/homevision-technology-inc/DGA6129/14642994"
"http://images.salsify.com/image/upload/s--RrtNQwba--/0cf9d3a18b0562eb5eddbb15f1aa461fd0c4ffa7.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2574/PF5422%20BLK%202X18X50%27.jpg","3M161998-ND","PF5422 BLK 2""X1/8""X50'","3M","3M","WEATHERBAN RIBBON SEALANT PF 542","3","234.25","0","1","Bulk","-","Active","Rubber","Black","Glass, Metal","https://www.digikey.com/en/products/detail/3m/PF5422-BLK-2-X1-8-X50/7670291"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_255-FC%2520TUBE.jpg","4110-255-FCTUBETB-ND","255-FC TUBE","SIKA USA Inc.","Austin Hardware","WINDOW ADHESIVE/SEALANT BLACK","57","29.91","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/255-FC-TUBE/24670843"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16267&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_DP605NS%2520OFF-WHITE%252048.5ML.jpg","2281-DP605NSOFF-WHITE48.5ML-ND","DP605NS OFF-WHITE 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP605 URETHANE","80","44.24","0","3","Box","Scotch-Weld™ DP605NS","Active","Urethane","Off-White, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP605NS-OFF-WHITE-48-5ML/13983056"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_AT-2%25203%252F4%2520VHB%2520TAPE.jpg","4110-AT-23/4VHBTAPETB-ND","AT-2 3/4 VHB TAPE","Austin Hardware","Austin Hardware","VHB TAPE 3/4""X72 YARDS","6","71.15","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/AT-2-3-4-VHB-TAPE/24670924"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SNC%2520ALS-SNSK.jpg","4110-SNCALS-SNSKTB-ND","SNC ALS-SNSK","Austin Hardware","Austin Hardware","BED LINER KIT W/ GUN","2","246.2","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SNC-ALS-SNSK/24670889"
"https://3m.citrination.com/pif/000692","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/MFG_90-INVERTED-17.6OZ.jpg","3M160839-ND","90 INVERTED 17.6OZ","3M","3M","HI-STRENGTH 90 SPRAY ADHESIVE IN","12","41.69","0","1","Bulk","-","Active","Adhesive Spray","Clear, High Strength, 17.6 Ounces","-","https://www.digikey.com/en/products/detail/3m/90-INVERTED-17-6OZ/7693948"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_AH%2520V2115838.jpg","4110-AHV2115838TB-ND","AH V2115838","Rust-Oleum","Austin Hardware","V2100 SYSTEM ENAMEL SPRAY PAINT,","6","17.88","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/AH-V2115838/24670849"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2526/Glue%20Spec%20Sheet%202022.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5055/MFG_110049641.jpg","96-110049641-ND","110049641","Steinel America","Steinel America","GF 213 LAMINATE GLUE STICK12"" GL","1","189.79","0","1","Box","GF 213","Active","Hot Melt","Beige","GF 3002, TM 6000 Glue Gun","https://www.digikey.com/en/products/detail/steinel-america/110049641/11560156"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2908/MFG_SUREBONDER-PRO9700A.jpg","2275-SUREBONDERPRO9700A-ND","SUREBONDER PRO9700A","Ellsworth Adhesives","Ellsworth Adhesives","SUREBONDER PRO9700A IS AN INDUST","1","222","0","1","Dispenser","Surebonder® Pro9700A","Active","Applicator, Hot Melt","-","-","https://www.digikey.com/en/products/detail/ellsworth-adhesives/SUREBONDER-PRO9700A/13572708"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5562/Conductive%20Silicone%20Adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2679/MFG_CA-SC-XXX.jpg","3856-CA-SC-310-ND","CA-SC-310","LIMITLESS SHIELDING LIMITED","LIMITLESS SHIELDING LIMITED","Silicone AG/Cu Adhesive 310cc","40","668.21","0","1","Canister","-","Active","Silicone","Tan, 310mL","Surfaces","https://www.digikey.com/en/products/detail/limitless-shielding-limited/CA-SC-310/16694310"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_PRIMER-94--1-QUART.jpg","19-PRIMER94-1QUART-ND","PRIMER 94 -1 QUART","3M","3M","LIGHT YELLOW, 1 QUART CAN","11","106.34","0","1","Bulk","94","Active","Adhesive","Clear","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/PRIMER-94-1-QUART/29219317"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5562/Conductive%20Silicone%20Adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2679/MFG_CA-SC-XXX.jpg","3856-CA-SC-55-ND","CA-SC-55","LIMITLESS SHIELDING LIMITED","LIMITLESS SHIELDING LIMITED","Silicone AG/Cu Adhesive 55cc","35","205.22","0","1","Bottle","-","Active","Silicone","Tan, 55mL","Surfaces","https://www.digikey.com/en/products/detail/limitless-shielding-limited/CA-SC-55/16694331"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8900/LH150_TDS-3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_LH150-50ML-TUBE.jpg","2275-LH15050MLTUBE-ND","LH150 50ML TUBE","Permabond","Ellsworth Adhesives","PERMABOND PIPE SEALANT 50ML TUBE","52","30.06","0","4","Bottle","PERMABOND® LH150","Active","Adhesive Sealant","White, Fast Cure, High Strength, 50mL","Fastener Threads","https://www.digikey.com/en/products/detail/ellsworth-adhesives/LH150-50ML-TUBE/11494961"
"https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6778/MFG_TL43-BLU-50ML-BTL.jpg","TL43BLU50MLBTL-ND","TL43 BLU 50ML BTL","3M","3M","THREADLOCKER","10","73.06","0","1","Bulk","Scotch-Weld™ TL43","Active","Threadlocker","Blue, 50mL","Fastener Threads","https://www.digikey.com/en/products/detail/3m/TL43-BLU-50ML-BTL/7671469"
"https://3m.citrination.com/pif/000692","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/MFG_90-17.6OZ.jpg","3M160832-ND","90 17.6OZ","3M","3M","HI-STRENGTH 90 SPRAY ADHESIVE CL","12","41.69","0","1","Bulk","-","Active","Adhesive Spray","Clear, High Strength, 17.6 Ounces","-","https://www.digikey.com/en/products/detail/3m/90-17-6OZ/7693947"
"https://new.abb.com/products/7TAA244020R0006?printout","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8166/MFG_VC998x.jpg","6308-VC9983-ND","VC9983","ABB Electrification (Thomas and Betts)","ABB Electrification (Thomas and Betts)","QUICK SET CEMENT - PINT 31351","120","53.09","0","1","Bulk","-","Active","Adhesive","Clear","Multi-Purpose","https://www.digikey.com/en/products/detail/abb-electrification-thomas-and-betts/VC9983/28264477"
"https://multimedia.3m.com/mws/media/1015901O/solutions-for-your-assembly-challenges.pdf?&fn=adhesive-and-tape-solutions-design-guide-hi-res.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/309/SF100-500G-BTL.jpg","3M162116-ND","SF100 500G BTL","3M","3M","SCOTCH-WELD SUPER FAST INSTANT A","1","371.3","0","1","Bulk","-","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/SF100-500G-BTL/7670868"
"https://new.abb.com/products/7TAA244020R0002?printout","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8166/MFG_VC9902.jpg","6308-VC9902-ND","VC9902","ABB Electrification (Thomas and Betts)","ABB Electrification (Thomas and Betts)","CLEAR PRIMER - QUART 31377","60","80.16","0","1","Bulk","-","Active","Adhesion Primer","Clear","Multi-Purpose","https://www.digikey.com/en/products/detail/abb-electrification-thomas-and-betts/VC9902/28264291"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8900/MM115_TDS-3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4553/MFG_MM115-50ml-bottle.jpg","2275-MM11550MLBOTTLE-ND","MM115 50ML BOTTLE","Permabond","Ellsworth Adhesives","ADHESIVE THREADLOCKER BLUE 50ML","26","59.7","0","3","Bottle","PERMABOND® MM115","Active","Adhesive","Blue, 50mL","Fastener Threads","https://www.digikey.com/en/products/detail/ellsworth-adhesives/MM115-50ML-BOTTLE/12751925"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16255&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_DP8005%2520OFF-WHITE%252045ML%2520DUO-PAK.jpg","2281-DP8005OFF-WHITE45MLDUO-PAK-ND","DP8005 OFF-WHITE 45ML DUO-PAK","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP8005 ADHESIVE","49","112.51","0","2","Box","Scotch-Weld™ DP8005","Active","-","Off-White, 45mL, 2 Part","Plastic","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP8005-OFF-WHITE-45ML-DUO-PAK/13983091"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_ITW-MA1025.jpg","4110-ITW-MA1025TB-ND","ITW-MA1025","ITW POLYMERS ADHESIVES","Austin Hardware","MA1025 490ML CART","29","175.11","0","1","Bulk","-","Active","Adhesive","2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/austin-hardware/ITW-MA1025/24670957"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16278&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_2084%25205%2520OZ%2520TUBE.jpg","2281-20845OZTUBE-ND","2084 5 OZ TUBE","3M","Ellsworth Adhesives","3M SCOTCH-SEAL 2084 METAL SEALAN","23","42.73","0","3","Tube","Scotch-Seal™ 2084","Active","Sealant","5 Ounces","Metal","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2084-5-OZ-TUBE/13983059"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6155/Epoxy_Adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5570/MFG_2216%20TAN%20NS%205GL%20PAIL%20%28B%29.jpg","2281-2216TANNS5GLPAIL(B)-ND","2216 TAN NS 5GL PAIL (B)","3M","Ellsworth Adhesives","Scotch-Weld Epoxy Adhesive","3","4081.96","0","1","Pail","Scotch-Weld™","Active","Epoxy, 2 Part","Tan, 5 Gallon","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-TAN-NS-5GL-PAIL-B/17279290"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_252-W.jpg","4110-252-WTB-ND","252-W","SIKA USA Inc.","Austin Hardware","HI STRENGTH ADHESIVE WHITE 300 M","524","30.67","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/252-W/24670981"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_206-GP.jpg","4110-206-GPTB-ND","206-GP","SIKA USA Inc.","Austin Hardware","PRIMER 250ML BLK 6/CASE SIKA","36","145.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/206-GP/24670917"
"https://www.austinhardware.com/media/catalog/product/product_info/711_sds.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4108/MFG_S-711.jpg","4110-S-711-ND","S-711","SUREBONDER","Austin Hardware","FAST SET PACKAGING ADHESIVE 7/16","10","277.4","0","1","Case","-","Active","Hot Melt","Fast Cure","Hot Melt Applicator","https://www.digikey.com/en/products/detail/austin-hardware/S-711/16016330"
"-","-","1000-1190237-ND","1190237","LOCTITE","LOCTITE","LOCTITE ABLESTIK 965-1L, BARREL","1","113.59","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/loctite/1190237/25897446"
"https://webaps.ellsworth.com/edl/Actions/?document=9133&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3770/MFG_xd41-404.jpg","2275-XD41-404TR-ND","XD41-404","Glue Dots","Ellsworth Adhesives","ADHESIVE DOTS AMBER","65","45.12","0","3","Tape & Reel (TR)","-","Active","Adhesive","Amber, Pressure Sensitive","Paper, Plastic, Metal, Wood","https://www.digikey.com/en/products/detail/ellsworth-adhesives/XD41-404/12749675"
"https://www.austinhardware.com/media/catalog/product/product_info/PRO2-100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4267/MFG_SPRO2-100.jpg","4110-SPRO2-100-ND","SPRO2-100","SUREBONDER","Austin Hardware","100 WATT HIGH-TEMPERATURE PROFES","8","78.48","0","1","Box","-","Active","Applicator, Hot Melt","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SPRO2-100/16016331"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6155/Epoxy_Adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5570/MFG_2216%20TAN%20NS%205GL%20PAIL%20%28A%29.jpg","2281-2216TANNS5GLPAIL(A)-ND","2216 TAN NS 5GL PAIL (A)","3M","Ellsworth Adhesives","Scotch-Weld Epoxy Adhesive","3","4981.86","0","1","Pail","Scotch-Weld™","Active","Epoxy, 2 Part","Tan, 5 Gallon","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-TAN-NS-5GL-PAIL-A/17279283"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5557/BONDO.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3019/MFG_19-20126-ND.jpg","19-20126-ND","20126","3M","3M","BONDO FIBERGLASS RESIN LIQUID HA","1","6.61","0","1","Bulk","Bondo®","Discontinued at DigiKey","Hardner","0.74 oz","Resin","https://www.digikey.com/en/products/detail/3m/20126/16537047"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SIKASIL%2520GP-B.jpg","4110-SIKASILGP-CTB-ND","SIKASIL GP-C","SIKA USA Inc.","Austin Hardware","GENERAL PURPOSE ACETOXY CURE SIL","300","20.91","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SIKASIL-GP-C/24671003"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_227-W.jpg","4110-227-WTB-ND","227-W","SIKA USA Inc.","Austin Hardware","SIKAFLEX POLYURETHANE SEALANT","1,141","18.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/227-W/24670841"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_227-W.jpg","4110-227-BTB-ND","227-B","SIKA USA Inc.","Austin Hardware","SIKAFLEX POLYURETHANE SEALANT CA","219","18.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/227-B/24670950"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7156/UV767-2-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7153/MFG_UV767-2-30cc-syr.jpg","3962-UV767-2-30cc-syr-ND","UV767-2-30cc-syr","Penchem Technologies Sdn Bhd","Penchem Technologies Sdn Bhd","UV-Vis Curable Acrylate","100","65","0","10","Bulk","*","Active","-","-","-","https://www.digikey.com/en/products/detail/penchem-technologies-sdn-bhd/UV767-2-30cc-syr/26825155"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SIKASIL%2520GP-B.jpg","4110-SIKASILGP-WTB-ND","SIKASIL GP-W","SIKA USA Inc.","Austin Hardware","GENERAL PURPOSE ACETOXY CURE SIL","51","20.91","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SIKASIL-GP-W/24670891"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8592/10-114%20TDS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8479/MFG_10-114-pix.jpg","6336-10-114-ND","10-114","GC Electronics","GC Electronics","Adhesive Epoxy two 1/2fl. Oz tub","356","27.77","0","1","Bulk","*","Active","Epoxy, 2 Part","2 Part","Ceramic, Metals, Plastics, and Rubbers","https://www.digikey.com/en/products/detail/gc-electronics/10-114/28732850"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16261&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_2216%2520CLEAR%2520QUART%2520KIT.jpg","2281-2216CLEARQUARTKIT-ND","2216 CLEAR QUART KIT","3M","Ellsworth Adhesives","3M SCOTCH-WELD 2216 EPOXY ADHESI","7","465.54","0","1","Can","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Clear, 1 Quart","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-CLEAR-QUART-KIT/13983069"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16238&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_3764%2520AE.jpg","2281-3764AE-ND","3764 AE","3M","Ellsworth Adhesives","HOT MELT 3764 AE CLEAR 1=1LB","11","451.27","0","1","Bulk","Scotch-Weld™","Active","Hot Melt","Clear","Hot Melt Applicator","https://www.digikey.com/en/products/detail/ellsworth-adhesives/3764-AE/13983118"
